height,weight
165.609,52.707
173.857,64.803
177.428,56.093
174.085,60.645
172.289,59.73
168.231,57.943
167.368,52.316
166.82,54.881
169.593,61.826
177.161,55.352
167.698,50.23
172.425,64.671
172.595,59.817
172.933,58.782
171.05,52.575
173.061,51.057
177.828,63.686
172.252,60.062
181.481,69.146
169.832,60.089
170.088,43.956
180.008,64.44
167.829,56.275
160.325,59.355
167.972,56.04
173.984,58.241
171.823,57.148
162.904,50.523
165.568,50.519
165.836,46.606
170.025,59.333
177.204,59.684
178.18,59.649
177.201,58.125
169.671,50.687
163.192,50.656
168.306,59.258
171.116,63.618
176.637,61.742
179.6,61.175
173.497,48.476
174.691,52.121
164.013,50.036
178.743,59.529
166.802,57.226
178.327,66.218
164.516,54.865
181.296,62.407
171.947,64.121
171.495,56.226
170.682,62.429
170.458,60.254
175.747,56.153
175.654,53.972
177.458,54.933
168.475,57.946
172.37,54.861
173.409,52.734
167.054,57.361
172.54,59.15
180.903,55.884
169.956,54.11
171.232,59.37
170.751,54.301
174.119,61.025
180.062,64.154
165.033,45.75
171.576,52.099
175.914,66.864
173.802,64.294
169.771,58.312
175.578,56.087
167.493,57.384
175.655,62.227
169.244,58.943
177.152,55.343
173.182,56.791
160.906,49.334
167.435,54.494
173.584,53.337
175.716,66.82
166.957,56.189
165.755,62.398
170.076,53.074
171.366,46.563
163.907,49.507
173.286,48.199
177.141,67.666
169.735,52.17
169.587,48.311
169.184,47.295
168.203,48.324
170.084,57.271
178.952,65.478
182.187,57.808
175.576,61.89
174.364,56.829
167.05,51.032
177.615,62.291
170.053,59.654
175.254,64.817
181.136,57.846
167.341,59.528
173.724,53.362
176.705,60.575
177.366,57.647
172.6,50.387
175.218,60.442
166.621,50.545
169.115,66.563
171.97,60.637
177.778,65.602
177.684,54.979
175.608,58.445
171.095,55.921
163.853,47.417
164.187,50.994
175.801,61.154
178.841,64.18
173.728,59.183
177.684,68.073
171.969,58.693
178.341,64.837
181.759,63.788
167.001,53.511
167.445,52.331
173.732,63.003
170.519,53.328
175.422,51.38
176.057,48.897
173.742,59.221
168.062,49.697
174.567,60.736
172.377,45.595
165.448,46.994
173.713,58.436
175.511,63.829
179.802,52.563
169.738,47.047
174.039,61.168
161.097,52.171
174.425,62.712
174.49,64.125
174.623,59.878
172.215,67.581
169.318,60.349
166.763,56.652
170.999,55.763
166.744,61.195
168.069,52.401
174.865,58.768
178.777,59.972
162.945,54.842
167.464,54.889
168.731,56.509
170.425,58.369
171.89,53.75
171.003,61.303
179.118,58.614
168.371,56.574
169.923,59.527
174.26,58.876
166.738,50.426
171.643,52.741
170.872,53.105
174.214,64.978
175.768,59.578
176.648,52.123
170.085,50.199
163.126,56.511
165.397,58.554
171.106,55.876
171.443,56.584
173.508,64.657
179.835,57.97
170.014,60.275
172.106,59.406
162.089,54.105
174.038,59.943
178.397,56.952
174.28,60.598
172.818,61.988
175.999,55.619
181.025,61.186
164.887,49.95
170.653,56.197
179.808,57.001
177.499,58.461
167.916,55.653
178.665,58.595
179.628,58.326
173.987,51.432
164.299,53.528
172.246,56.68
171.01,52.881
179.85,63.065
173.41,60.656
172.212,65.232
178.419,57.887
175.419,49.339
174.361,49.759
173.831,55.425
169.073,53.464
174.585,60.064
178.689,59.449
173.537,60.229
174.885,67.95
178.03,62.727
181.693,57
173.799,59.547
174.194,55.629
174.215,55.032
169.643,57.014
180.474,63.799
172.414,54.03
173.158,61.235
178.886,63.918
170.685,54.102
174.241,55.775
173.548,53.173
166.693,54.929
177.909,70.185
173.688,55.307
171.524,57.504
172.99,56.18
166.272,49.331
170.339,58.362
165.97,58.507
179.249,59.117
183.765,71.486
153.107,49.882
171.751,46.668
181.599,65.303
174.62,56.385
177.593,61.229
165.595,51.128
173.691,57.085
170.828,55.321
175.094,57.876
173.855,55.778
168.47,60.235
176.108,53.441
171.533,56.755
178.982,56.976
168.865,51.993
166.534,56.624
174.122,61.769
177.688,63.212
177.598,63.6
172.294,60.395
171.27,59.034
169.422,56.597
178.341,55.695
172.643,57.409
172.522,54.393
174.768,60.867
175.521,63.311
178.455,55.793
168.55,55.576
168.399,53.579
175.869,60.75
177.71,55.905
178.646,59.011
172.413,55.751
177.295,63.436
182.501,67.707
174.907,61.328
173.396,63.112
173.304,60.167
174.937,60.83
174.481,53.96
176.535,56.618
170.517,57.366
172.918,51.168
166.628,59.963
168.292,49.231
166.553,53.189
175.287,45.382
163.195,48.786
177.822,58.805
171.249,66.745
166.058,64.427
168.795,55.41
168.299,61.359
164.325,50.961
180.084,67.66
170.322,57.519
168.06,60
170.746,61.526
176.568,56.566
166.22,52.374
168.91,49.667
167.743,54.926
171.582,59.9
175.419,58.45
167.302,58.651
168.628,62.024
170.355,56.153
166.165,54.123
179.168,58.219
168.726,58.335
171.518,54.966
178.871,55.881
176.226,59.244
170.035,61.069
168.933,55.957
170.941,58.41
177.332,63.069
171.146,54.744
171.963,57.283
175.52,59.197
172.568,55.02
173.387,56.048
171.702,59.837
178.219,65.163
174.852,61.145
175.175,53.13
170.468,58.227
171.921,55.134
168.8,55.869
169.911,48.362
176.83,54.599
188.082,67.783
176.906,64.678
175.066,52.284
171.101,54.192
173.606,60.846
167.651,58.18
175.638,57.369
173.975,53.234
172.889,60.808
185.265,65.669
168.1,60.089
172.719,54.227
170.09,53.365
172.066,62.299
170.821,57.619
175.084,53.763
171.874,55.451
173.643,57.92
174.028,56.299
174.235,57.236
172.458,53.058
174.106,55.858
174.187,58.991
165.864,58.499
176.897,59.874
174.258,63.133
169.348,54.38
171.489,61.297
175.768,58.085
177.63,65.397
172.039,58.589
175.309,57.145
174.887,55.658
163.29,48.492
183.287,64.861
172.46,64.041
175.524,55.624
166.764,62.294
174.817,53.395
173.942,55.36
169.384,53.367
169.228,57.488
165.035,46.719
157.244,35.591
170.122,63.023
168.88,50.682
167.848,58.09
172.323,54.478
174.19,67.183
173.292,64.656
167.116,51.618
176.349,62.376
177.122,58.092
168.347,43.92
180.118,67.702
177.212,62.707
169.4,55.944
172.323,62.925
177.209,55.931
179.17,67.218
174.961,60.954
172.128,59.797
176.987,52.368
178.566,51.873
173.728,59.404
174.436,62.166
170.836,51.495
173.578,61.597
174.59,60.665
177.15,61.24
169.397,54.103
158.823,48.977
166.461,53.049
168.104,52.392
176.323,53.142
170.405,54.266
167.148,60.833
178.408,66.636
165.938,50.826
166.991,54.95
175.018,57.161
175.502,55.157
172.75,59.328
172.472,54.625
171.044,56.103
168.813,49.366
169.551,60.794
178.263,54.419
169.424,55.609
171.093,58.167
175.467,56.023
178.437,60.021
176.921,62.962
172.777,63.138
176.689,57.607
173.908,62.147
172.31,56.52
166.66,48.8
176.416,63.031
168.359,57.525
171.624,58.826
178.13,54.8
175.093,56.323
174.8,57.387
167.623,59.079
169.698,57.953
172.579,56.38
181.594,65.889
165.298,59.471
176.836,62.287
171.487,63.127
173.76,61.097
167.655,50.092
173.563,56.024
172.41,50.965
175.197,54.236
173.619,59.294
170.66,63.201
164.253,56.974
179.952,64.016
167.265,55.931
167.067,53.134
171.525,60.531
171.218,62.137
167.95,57.18
171.732,60.422
166.605,58.123
168.628,54.815
173.197,54.933
167.904,51.144
171.826,55.468
168.754,56.632
161.301,53.292
171.211,63.496
174.969,65.531
163.046,49.664
164.781,56.476
171.6,58.371
181.925,64.857
172.246,54.913
170.704,57.955
172.222,51.959
170.685,59.023
172.349,49.711
169.425,58.259
184.409,64.726
174.899,54.812
176.702,55.252
167.906,54.508
170.647,60.163
180.636,58.335
179.377,65.593
167.955,54.422
175.15,68.246
166.102,54.338
179.909,60.761
174.924,60.009
173.977,59.828
183.556,67.533
166.907,47.8
171.352,47.901
173.025,51.802
177.223,63.671
170.622,47.509
176.738,67.676
164.735,50.951
169.997,51.439
169.785,52.89
168.738,52.417
178.81,64.756
176.899,51.012
170.312,50.789
168.734,65.374
170.917,57.891
172.658,55.985
173.805,47.805
169.157,59.564
173.52,59.203
164.966,48.464
174.772,62.676
181.091,65.478
169.186,49.961
181.479,62.823
176.238,57.337
175.985,62.671
170.422,47.268
168.002,57.737
166.968,55.691
174.775,54.011
168.294,55.943
171.148,53.89
165.754,55.907
172.002,52.036
167.339,56.975
166.788,56.156
170.114,58.652
173.429,51.736
167.824,51.754
171.612,50.197
172.577,52.564
163.584,47.706
175.817,55.913
171.97,63.834
165.486,58.439
170.952,61.313
170.139,51.853
172.936,49.404
164.35,55.41
168.724,55.43
169.961,56.678
170.752,51.886
178.358,61.079
181.137,59.952
166.448,52.834
176.433,61.093
168.219,53.518
178.209,56.578
173.767,61.268
177.351,67.052
170.623,54.548
176,58.709
172.278,59.135
168.672,59.937
172.04,56.321
175.931,63.258
177.539,57.253
175.948,51.049
178.894,53.894
163.117,50.003
167.835,55.049
173.066,56.525
163.153,47.723
167.435,53.91
176.26,62.692
172.044,57.017
176.504,58.88
171.039,59.802
167.839,57.45
167.598,53.003
168.781,56.368
177.031,66.594
170.504,60.465
169.104,58.713
173.93,72.218
169.499,56.533
175.757,66.021
174.83,56.496
171.867,55.964
166.203,56.305
168.012,51.618
172.418,58.053
173.063,54.317
172.057,61.287
166.6,64.286
172.598,60.474
175.746,61.303
176.572,63.49
174.607,54.894
168.973,56.074
175.585,65.7
172.58,57.083
170.114,51.888
173.57,53.72
172.228,56.812
174.868,53.762
168.687,55.799
178.558,50.984
175.934,66.187
169.361,51.036
170.688,61.002
169.481,55.983
173.852,53.232
174.834,56.47
175.487,63.601
170.594,52.812
171.185,60.24
168.36,52.992
173.347,53.106
164.564,51.482
163.845,48.067
178.547,62.001
165.663,50.011
167.301,55.95
167.905,44.92
174.764,54.209
175.877,59.607
167.882,49.863
180.798,68.167
172.999,56.383
174.076,60.845
161.803,49.503
168.81,55.501
174.94,57.541
167.873,64.643
166.833,60.991
175.139,57.496
172.45,55.466
164.43,50.071
172.77,48.811
176.524,58.25
165.882,52.341
178.601,52.523
172.194,54.446
168.334,51.927
174.313,69.088
175.89,56.765
168.083,57.862
172.997,45.499
173.011,46.13
180.272,63.12
177.481,60.075
181.679,66.746
173.854,58.762
168.698,65.272
170.454,54.668
176.078,62.769
173.711,53.886
166.263,58.74
183.115,62.151
171.721,60.523
169.996,55.305
178.112,52.938
175.51,57.781
171.24,55.421
176.406,58.155
168.706,47.967
166.875,51.832
165.906,59.046
164.601,55.631
173.068,60.655
178.021,59.343
162.654,48.766
171.038,53.744
182.482,61.705
175.553,53.861
166.111,40.88
166.897,61.558
176.937,52.558
174.863,60.333
166.097,46.069
178.606,60.996
175.766,61.934
168.372,45.439
167.951,54.131
173.11,54.848
171.306,55.302
168.693,50.873
165.997,46.881
176.03,62.263
170.504,68.133
176.023,63.266
175.551,55.803
175.93,58.889
170.007,48.622
179.852,57.098
169.606,61.517
167.299,57.285
169.474,54.951
163.684,52.609
176.972,61.289
164.898,48.55
171.786,60.639
174.51,62.453
174.814,50.622
175.093,51.604
177.834,63.144
181.48,54.092
169.961,57.364
173.81,55.343
173.873,51.379
165.954,53.947
182.596,66.983
174.3,61.279
172.989,52.175
166.351,58.816
168.494,56.976
175.443,65.227
174.674,59.559
174.993,60.362
174.677,64.368
173.564,56.782
172.019,60.778
166.352,46.673
180.494,62.868
176.537,54.782
174.286,56.749
174.11,60.486
175.939,71.256
178.166,54.203
167.602,63.702
168.354,49.25
166.951,57.257
178.775,64.486
171.383,60.645
168.046,58.15
169.111,54.677
176.831,60.75
167.08,53.129
176.438,56.748
162.388,45.297
178.033,61.016
164.952,44.514
172.962,49.548
174.834,60.888
170.102,58.357
165.32,56.241
175.472,59.492
167.85,52.552
170.329,49.856
175.027,48.951
169.702,54.327
168.98,53.6
171.696,56.678
174.187,57.918
165.497,56.698
177.504,62.011
172.125,59.526
176.497,55.546
175.249,53.784
181.932,70.197
173.484,65.126
170.178,57.301
170.588,57.64
174.867,53.618
177.22,57.473
170.803,50.593
170.905,60.547
174.298,62.025
184.166,64.988
181.783,56.316
163.979,55.708
174.688,59.123
165.356,47.168
180.896,67.23
166.778,49.34
163.235,52.787
174.974,48.486
173.861,66.325
178.658,70.295
180.907,63.644
167.507,60.556
172.509,58.203
167.587,58.776
175.97,66.302
174.072,57.282
180.866,56.021
170.816,56.971
165.865,59.413
175.483,57.922
169.145,56.597
168.902,62.555
180.223,73.605
166.366,54.911
176.26,56.418
165.808,53.872
171.501,60.727
173.091,50.576
174.784,61.633
172.464,51.685
176.574,61.924
172.899,58.651
180.966,67.834
174.54,54.826
162.545,51.8
171.833,57.419
168.965,60.315
171.179,56.528
183.673,68.377
172.888,47.443
165.627,51.873
178.613,62.279
169.504,57.374
170.698,56.255
175.189,61.638
172.021,60.069
176.698,54.661
172.373,67.309
175.858,59.243
162.181,55.05
177.235,64.329
170.834,60.537
163.961,52.823
167.43,57.713
168.528,62.444
159.827,55.15
170.562,57.886
166.28,59.374
178.042,64.474
174.408,66.175
163.932,50.08
168.918,55.424
179.683,63.721
171.792,53.596
165.851,46.229
171.903,62.001
173.013,59.46
168.738,49.579
171.33,61.271
172.417,57.976
165.8,57.712
182.383,64.462
173.552,54.152
174.917,52.526
170.481,49.857
169.004,55.49
170.562,49.958
174.466,59.153
173.302,61.613
166.169,60.181
171.781,57.186
170.04,58.439
172.69,57.715
176.984,63.049
168.812,54.41
169.025,57.426
176.929,60.323
171.116,51.942
170.731,56.731
175.574,61.291
172.561,52.115
173.908,52.9
178.933,50.718
171.823,56.953
170.366,63.545
166.049,45.104
165.971,52.587
176.567,59.54
176.122,57.142
169.843,56.241
165.376,57.287
183.35,65.533
175.325,64.068
165.221,51.132
175.967,67.354
175.549,61.95
166.1,57.199
164.903,46.77
172.764,56.574
169.787,53.385
168.963,52.139
170.36,56.374
168.167,56.094
174.382,59.376
172.25,59.119
172.662,62.163
163.069,47.862
180.443,57.554
182.111,59.475
172.09,52.201
176.903,67.942
176.157,58.03
174.484,61.674
170.766,55.559
176.118,56.182
167.302,58.274
174.509,59.001
174.357,53.542
174.423,53.809
169.755,61.132
174.48,64.925
168.944,53.125
173.434,59.994
176.261,56.045
171.191,58.817
185.078,56.671
171.525,62.923
164.085,48.044
177.757,60.797
178.646,57.876
163.372,52.296
171.428,51.493
172.228,53.847
165.869,47.529
179.863,60.661
173.226,53.043
175.608,63.663
169.162,65.356
179.275,59.788
169.939,47.913
169.54,52.121
169.756,53.975
176.167,68.547
174.327,58.102
175.582,56.956
170.34,58.096
171.365,56.274
169.171,59.72
178.091,61.18
178.128,59.752
174.654,59.466
177.937,68.169
173.148,55.418
171.5,54.266
173.416,60.1
170.948,51.634
168.431,58.095
177.943,54.998
178.429,63.612
177.464,55.827
175.086,51
172.044,61.146
172.56,51.527
172.521,59.202
178.977,53.672
173.13,59.581
174.784,65.346
177.939,56.813
166.663,50.314
179.767,56.395
173.061,60.967
174.948,61.326
169.815,51.724
165.586,52.369
176.613,60.728
181.055,61.587
168.842,48.443
177.444,62.327
169.082,54.617
165.097,54.824
166.616,59.42
165.384,54.047
183.988,62.245
168.338,58.441
171.918,53.698
164.965,58.666
167.894,53.335
169.777,52.039
170.774,57.578
172.593,49.996
168.512,59.162
181.73,69.049
180.594,60.625
169.676,56.609
180.571,54.807
171.263,59.645
174.944,61.267
171.785,53.807
166.66,62.935
170.433,51.566
173.12,54.058
170.346,47.558
170.196,62.783
175.807,60.555
166.369,54.186
170.492,59.622
168.347,58.581
172.849,58.618
180.883,67.954
167.147,57.994
175.294,57.91
163.545,46.81
181.074,60.175
172.747,61.804
171.203,59.649
167.291,55.591
177.912,64.164
164.245,53.568
168.16,58.593
183.963,64.413
173.196,56.709
165.35,60.744
164.963,56.058
174.614,60.199
171.419,56.608
165.382,42.787
174.505,55.793
164.623,55.486
173.61,58.264
183.246,64.7
173.32,66.607
169.926,55.064
175.164,65.793
176.386,54.289
165.204,59.776
171.03,57.203
177.803,63.293
167.295,51.893
169.574,55.03
174.289,62.528
168.892,58.597
173.888,53.96
176.796,57.042
181.933,68.766
169.087,45.455
166.034,52.397
181.728,61.094
172.52,55.209
174.066,57.539
168.381,56.871
178.027,67.13
168.801,62.101
169.937,56.369
182.792,72.859
167.125,50.299
182.867,61.375
172.418,56.69
172.647,59.829
169.388,56.472
175.47,54.561
172.142,54.645
171.57,57.914
164.197,55.591
177.022,57.213
174.509,61.107
173.152,54.605
173.562,56.025
165.599,54.417
175.59,66.696
169.579,67.733
167.912,51.781
174.484,53.612
176.564,58.579
170.577,52.598
168.974,53.573
180.485,68.171
175.759,56.386
169.583,54.743
172.955,55.228
171.07,58.827
173.361,51.701
171.878,54.83
168.175,52.924
178.752,64.11
172.246,53.732
168.724,52.189
173.232,51.777
174.678,61.191
179.339,56.474
172.961,58.613
164.824,55.058
170.499,62.129
177.745,58.702
172.158,59.309
181.336,65.487
172.64,65.639
184.829,71.822
186.403,70.061
176.086,61.326
169.312,56.21
174.339,62.297
178.078,57.18
173.731,63.927
183.636,55.914
179.388,61.785
181.466,63.939
178.851,60.48
164.758,51.98
174.762,50.315
176.508,62.594
167.687,51.443
179.036,57.642
169.694,56.858
179.478,60.109
169.378,47.547
166.594,59.918
168.567,56.498
170.419,44.178
168.869,49.815
174.821,59.871
164.313,51.833
175.309,51.428
176.355,64.198
177.989,60.397
169.726,55.165
172.895,58.867
176.897,56.579
164.61,55.122
171.124,56.764
171.183,49.196
173.722,53.767
173.795,70.781
176.317,56.395
169.726,54.503
166.574,49.609
180.411,72.531
172.236,64.131
180.371,61.906
171.332,62.423
177.225,65.088
162.751,50.347
173.648,65.189
176.3,54.291
168.756,47.114
177.218,57.363
181.081,67.218
170.863,54.026
174.057,63.656
162.445,45.316
173.427,51.786
175.3,58.824
173.565,59.651
167.423,50.425
166.49,54.341
169.887,56.462
171.459,52.856
181.232,67.169
169.142,58.421
165.463,47.636
170.843,58.093
174.701,60.724
169.997,56.897
178.311,70.153
173.148,49.595
167.56,54.842
176.008,62.989
173.187,52.46
171.185,62.679
176.074,57.76
169.34,54.605
174.298,65.885
177.344,61.433
172.727,63.09
176.161,58.841
178.298,66.95
177.667,62.635
176.502,53.427
179.042,54.347
166.878,52.152
175.887,57.465
170.948,60.64
176.91,61.451
166.384,59.095
183.325,60.889
171.845,63.719
177.709,58.896
169.197,56.18
171.297,61.746
161.895,57.081
174.534,60.984
179.761,60.696
176.223,64.057
175.135,62.319
175.015,59.36
165.639,52.732
170.986,53.108
163.546,56.255
168.549,54.171
168.622,59.705
169.338,65.171
165.601,43.202
176.329,53.38
162.722,55.755
173.349,60.565
174.989,60.491
179.473,64.205
168.077,60.125
177.286,63.233
176.273,67.509
172.562,53.437
170.85,57.898
171.319,63.42
174.189,57.668
173.195,52.831
180.898,64.478
176.075,55.875
166.774,50.19
178.74,64.848
164.567,59.589
167.445,44.072
169.499,57.989
166.12,50.735
169.452,55.08
166.442,54.458
173.713,57.728
176.084,59.522
185.91,65.485
172.934,52.832
177.804,55.528
179.52,53.284
168.746,60.77
172.984,60.435
177.881,57.287
163.995,52.077
173.719,60.139
172.963,57.565
168.288,62.281
171.754,51.607
170.459,59.192
173.489,55.398
177.929,57.134
171.935,59.911
175.935,55.696
179.955,59.679
170.539,60.322
166.768,54.958
172.492,54.756
168.667,58.959
170.635,57.397
167.579,62.035
167.749,51.809
182.155,69.401
167.869,56.768
173.437,62.113
175.975,57.665
167.037,51.629
170.14,55.373
166.758,59.581
175.154,62.663
174.409,54.2
160.743,60.819
176.118,65.913
173.329,58.637
172.499,50.601
168.066,60.485
170.98,52.404
170.107,53.676
167.147,56.535
169.665,53.703
165.406,52.536
169.783,55.851
173.707,50.189
174.465,62.896
181.863,58.626
173.533,62.395
173.507,49.249
168.834,55.395
173.036,59.051
183.098,62.687
174.808,51.858
169.081,51.576
178.291,59.484
173.732,64.35
173.329,60.019
181.774,62.188
174.899,62.485
178.971,60.386
173.218,54.157
171.06,55.821
171.639,53.953
179.046,62.431
175.28,60.317
175.733,54.709
175.97,61.135
173.506,60.02
177.432,50.862
170.16,70.153
174.84,60.068
166.421,50.319
176.076,58.049
164.88,59.889
171.309,61.708
173.653,61.447
166.299,37.752
176.198,60.996
176.654,61.005
165.934,52.029
170.432,53.574
168.713,60.557
180.407,58.116
176.018,54.919
169.824,52.924
166.836,52.77
173.839,59.446
167.875,56.606
169.921,47.593
171.847,57.186
175.296,59.944
172.61,60.88
159.081,44.79
179.009,53.889
180.322,60.242
174.912,62.248
181.906,57.509
165.54,49.967
169.383,60.914
173.25,60.692
170.487,52.281
173.822,56.243
172.232,63.265
176.668,57.137
176.85,59.171
169.508,57.673
169.818,52.391
174.596,51.899
172.331,58.842
170.492,59.989
